,main_folder,seed,sample,cif_path,chain_iptm,chain_pair_iptm,chain_pair_pae_min,chain_ptm,fraction_disordered,has_clash,iptm,ptm,ranking_score,pdb_path,pdockq,avg_ipae
68,salcis15,83,3,./SalCIS15/output/SalCIS15_SalCIS15/salcis15/seed-83_sample-3/model.cif,"[0.54, 0.54]","[[0.64, 0.54], [0.54, 0.65]]","[[0.76, 5.94], [6.89, 0.76]]","[0.64, 0.65]",0.02,0.0,0.54,0.6,0.56,./SalCIS15/output/SalCIS15_SalCIS15/salcis15/seed-83_sample-3/model.pdb,0.6066414125580729,6.415
69,salcis15,10,4,./SalCIS15/output/SalCIS15_SalCIS15/salcis15/seed-10_sample-4/model.cif,"[0.54, 0.54]","[[0.65, 0.54], [0.54, 0.67]]","[[0.76, 5.67], [6.02, 0.76]]","[0.65, 0.67]",0.02,0.0,0.54,0.62,0.57,./SalCIS15/output/SalCIS15_SalCIS15/salcis15/seed-10_sample-4/model.pdb,0.6104169625225673,5.845
70,salcis15,83,4,./SalCIS15/output/SalCIS15_SalCIS15/salcis15/seed-83_sample-4/model.cif,"[0.53, 0.53]","[[0.63, 0.53], [0.53, 0.66]]","[[0.76, 6.22], [6.77, 0.76]]","[0.63, 0.66]",0.02,0.0,0.53,0.6,0.55,./SalCIS15/output/SalCIS15_SalCIS15/salcis15/seed-83_sample-4/model.pdb,0.6109975341662817,6.494999999999999
71,salcis15,10,3,./SalCIS15/output/SalCIS15_SalCIS15/salcis15/seed-10_sample-3/model.cif,"[0.54, 0.54]","[[0.64, 0.54], [0.54, 0.67]]","[[0.76, 5.66], [6.25, 0.76]]","[0.64, 0.67]",0.02,0.0,0.54,0.61,0.56,./SalCIS15/output/SalCIS15_SalCIS15/salcis15/seed-10_sample-3/model.pdb,0.6057960616807461,5.955
72,salcis15,61,2,./SalCIS15/output/SalCIS15_SalCIS15/salcis15/seed-61_sample-2/model.cif,"[0.43, 0.43]","[[0.56, 0.43], [0.43, 0.55]]","[[0.76, 8.5], [8.73, 0.76]]","[0.56, 0.55]",0.02,0.0,0.43,0.49,0.45,./SalCIS15/output/SalCIS15_SalCIS15/salcis15/seed-61_sample-2/model.pdb,0.5516834491730271,8.615
73,salcis15,61,3,./SalCIS15/output/SalCIS15_SalCIS15/salcis15/seed-61_sample-3/model.cif,"[0.42, 0.42]","[[0.56, 0.42], [0.42, 0.56]]","[[0.76, 8.61], [8.13, 0.76]]","[0.56, 0.56]",0.02,0.0,0.42,0.49,0.45,./SalCIS15/output/SalCIS15_SalCIS15/salcis15/seed-61_sample-3/model.pdb,0.5669851847163156,8.370000000000001
74,salcis15,61,4,./SalCIS15/output/SalCIS15_SalCIS15/salcis15/seed-61_sample-4/model.cif,"[0.42, 0.42]","[[0.55, 0.42], [0.42, 0.55]]","[[0.76, 8.58], [8.3, 0.76]]","[0.55, 0.55]",0.02,0.0,0.42,0.49,0.44,./SalCIS15/output/SalCIS15_SalCIS15/salcis15/seed-61_sample-4/model.pdb,0.5580841804040398,8.440000000000001
75,salcis15,44,0,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-44_sample-0/model.cif,"[0.14, 0.14]","[[0.54, 0.14], [0.14, 0.73]]","[[0.76, 28.03], [27.08, 0.76]]","[0.54, 0.73]",0.03,0.0,0.14,0.54,0.24,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-44_sample-0/model.pdb,0.117094760116586,27.555
76,salcis15,33,0,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-33_sample-0/model.cif,"[0.14, 0.14]","[[0.54, 0.14], [0.14, 0.71]]","[[0.76, 29.24], [28.9, 0.76]]","[0.54, 0.71]",0.03,0.0,0.14,0.53,0.23,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-33_sample-0/model.pdb,0.03730972249017793,29.07
77,salcis15,44,1,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-44_sample-1/model.cif,"[0.14, 0.14]","[[0.54, 0.14], [0.14, 0.73]]","[[0.76, 29.43], [29.43, 0.76]]","[0.54, 0.73]",0.03,0.0,0.14,0.54,0.23,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-44_sample-1/model.pdb,0.05449706852303293,29.43
78,salcis15,33,1,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-33_sample-1/model.cif,"[0.13, 0.13]","[[0.54, 0.13], [0.13, 0.71]]","[[0.76, 28.71], [29.99, 0.76]]","[0.54, 0.71]",0.03,0.0,0.13,0.53,0.22,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-33_sample-1/model.pdb,0.05428112000243236,29.35
79,salcis15,83,1,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-83_sample-1/model.cif,"[0.13, 0.13]","[[0.55, 0.13], [0.13, 0.74]]","[[0.76, 28.62], [29.55, 0.76]]","[0.55, 0.74]",0.03,0.0,0.13,0.54,0.23,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-83_sample-1/model.pdb,0.06509071897482419,29.085
80,salcis15,10,1,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-10_sample-1/model.cif,"[0.13, 0.13]","[[0.53, 0.13], [0.13, 0.74]]","[[0.76, 29.38], [30.18, 0.76]]","[0.53, 0.74]",0.03,0.0,0.13,0.54,0.22,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-10_sample-1/model.pdb,0.06108345377242448,29.78
81,salcis15,10,0,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-10_sample-0/model.cif,"[0.13, 0.13]","[[0.54, 0.13], [0.13, 0.73]]","[[0.76, 28.22], [28.55, 0.76]]","[0.54, 0.73]",0.03,0.0,0.13,0.54,0.23,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-10_sample-0/model.pdb,0.07787773012174384,28.384999999999998
82,salcis15,83,0,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-83_sample-0/model.cif,"[0.13, 0.13]","[[0.55, 0.13], [0.13, 0.74]]","[[0.76, 30.18], [29.99, 0.76]]","[0.55, 0.74]",0.03,0.0,0.13,0.54,0.22,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-83_sample-0/model.pdb,0.0,30.085
83,salcis15,61,1,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-61_sample-1/model.cif,"[0.13, 0.13]","[[0.53, 0.13], [0.13, 0.74]]","[[0.76, 27.96], [29.42, 0.76]]","[0.53, 0.74]",0.03,0.0,0.13,0.54,0.22,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-61_sample-1/model.pdb,0.03823588748588354,28.69
84,salcis15,61,0,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-61_sample-0/model.cif,"[0.14, 0.14]","[[0.52, 0.14], [0.14, 0.73]]","[[0.76, 29.02], [28.55, 0.76]]","[0.52, 0.73]",0.03,0.0,0.14,0.54,0.23,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-61_sample-0/model.pdb,0.025582637613311816,28.785
85,salcis15,33,4,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-33_sample-4/model.cif,"[0.13, 0.13]","[[0.54, 0.13], [0.13, 0.71]]","[[0.76, 29.17], [29.04, 0.76]]","[0.54, 0.71]",0.03,0.0,0.13,0.53,0.23,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-33_sample-4/model.pdb,0.04035094955734912,29.105
86,salcis15,33,3,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-33_sample-3/model.cif,"[0.13, 0.13]","[[0.55, 0.13], [0.13, 0.71]]","[[0.76, 28.83], [29.81, 0.76]]","[0.55, 0.71]",0.03,0.0,0.13,0.53,0.22,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-33_sample-3/model.pdb,0.09381261790440001,29.32
87,salcis15,44,4,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-44_sample-4/model.cif,"[0.14, 0.14]","[[0.55, 0.14], [0.14, 0.73]]","[[0.76, 29.18], [28.6, 0.76]]","[0.55, 0.73]",0.03,0.0,0.14,0.54,0.23,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-44_sample-4/model.pdb,0.0287221531619404,28.89
88,salcis15,44,3,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-44_sample-3/model.cif,"[0.14, 0.14]","[[0.54, 0.14], [0.14, 0.73]]","[[0.76, 28.65], [28.36, 0.76]]","[0.54, 0.73]",0.03,0.0,0.14,0.54,0.23,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-44_sample-3/model.pdb,0.051976020683172086,28.505
89,salcis15,33,2,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-33_sample-2/model.cif,"[0.13, 0.13]","[[0.53, 0.13], [0.13, 0.71]]","[[0.76, 29.46], [28.74, 0.76]]","[0.53, 0.71]",0.03,0.0,0.13,0.53,0.22,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-33_sample-2/model.pdb,0.09255405821030704,29.1
90,salcis15,44,2,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-44_sample-2/model.cif,"[0.13, 0.13]","[[0.55, 0.13], [0.13, 0.73]]","[[0.76, 29.62], [29.18, 0.76]]","[0.55, 0.73]",0.03,0.0,0.13,0.54,0.23,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-44_sample-2/model.pdb,0.02569297544986477,29.4
91,salcis15,10,2,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-10_sample-2/model.cif,"[0.13, 0.13]","[[0.54, 0.13], [0.13, 0.73]]","[[0.76, 30.05], [30.15, 0.76]]","[0.54, 0.73]",0.03,0.0,0.13,0.54,0.22,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-10_sample-2/model.pdb,0.03618616112142059,30.1
92,salcis15,83,2,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-83_sample-2/model.cif,"[0.13, 0.13]","[[0.54, 0.13], [0.13, 0.74]]","[[0.76, 30.09], [29.86, 0.76]]","[0.54, 0.74]",0.02,0.0,0.13,0.55,0.22,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-83_sample-2/model.pdb,0.06211233089981695,29.975
93,salcis15,83,3,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-83_sample-3/model.cif,"[0.13, 0.13]","[[0.54, 0.13], [0.13, 0.74]]","[[0.76, 28.6], [29.15, 0.76]]","[0.54, 0.74]",0.03,0.0,0.13,0.54,0.23,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-83_sample-3/model.pdb,0.03063144684363745,28.875
94,salcis15,10,4,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-10_sample-4/model.cif,"[0.13, 0.13]","[[0.55, 0.13], [0.13, 0.73]]","[[0.76, 29.45], [30.18, 0.76]]","[0.55, 0.73]",0.03,0.0,0.13,0.54,0.22,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-10_sample-4/model.pdb,0.029370061904103593,29.814999999999998
95,salcis15,83,4,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-83_sample-4/model.cif,"[0.13, 0.13]","[[0.53, 0.13], [0.13, 0.74]]","[[0.76, 29.5], [29.42, 0.76]]","[0.53, 0.74]",0.03,0.0,0.13,0.55,0.23,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-83_sample-4/model.pdb,0.07635379627112447,29.46
96,salcis15,10,3,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-10_sample-3/model.cif,"[0.13, 0.13]","[[0.54, 0.13], [0.13, 0.73]]","[[0.76, 29.81], [30.0, 0.76]]","[0.54, 0.73]",0.03,0.0,0.13,0.54,0.23,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-10_sample-3/model.pdb,0.03279821046465097,29.905
97,salcis15,61,2,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-61_sample-2/model.cif,"[0.15, 0.15]","[[0.52, 0.15], [0.15, 0.73]]","[[0.76, 27.65], [26.97, 0.76]]","[0.52, 0.73]",0.03,0.0,0.15,0.54,0.24,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-61_sample-2/model.pdb,0.04739662359902337,27.31
98,salcis15,61,3,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-61_sample-3/model.cif,"[0.15, 0.15]","[[0.52, 0.15], [0.15, 0.74]]","[[0.76, 28.54], [27.28, 0.76]]","[0.52, 0.74]",0.03,0.0,0.15,0.55,0.24,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-61_sample-3/model.pdb,0.07575847107353853,27.91
99,salcis15,61,4,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-61_sample-4/model.cif,"[0.15, 0.15]","[[0.52, 0.15], [0.15, 0.73]]","[[0.76, 27.99], [27.63, 0.76]]","[0.52, 0.73]",0.03,0.0,0.15,0.54,0.24,./SalCIS15/output/SalCIS15_SalCIS12/salcis15/seed-61_sample-4/model.pdb,0.055197974126837177,27.81
100,salcis15,44,0,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-44_sample-0/model.cif,"[0.12, 0.12]","[[0.57, 0.12], [0.12, 0.8]]","[[0.76, 27.17], [21.11, 0.76]]","[0.57, 0.8]",0.01,0.0,0.12,0.43,0.18,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-44_sample-0/model.pdb,0.13590632273694,24.14
101,salcis15,33,0,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-33_sample-0/model.cif,"[0.11, 0.11]","[[0.56, 0.11], [0.11, 0.79]]","[[0.76, 27.58], [23.13, 0.76]]","[0.56, 0.79]",0.01,0.0,0.11,0.42,0.18,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-33_sample-0/model.pdb,0.22983478476692942,25.354999999999997
102,salcis15,44,1,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-44_sample-1/model.cif,"[0.1, 0.1]","[[0.57, 0.1], [0.1, 0.79]]","[[0.76, 27.33], [25.01, 0.76]]","[0.57, 0.79]",0.01,0.0,0.1,0.43,0.17,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-44_sample-1/model.pdb,0.15633201134226618,26.17
103,salcis15,33,1,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-33_sample-1/model.cif,"[0.11, 0.11]","[[0.58, 0.11], [0.11, 0.79]]","[[0.76, 28.14], [24.09, 0.76]]","[0.58, 0.79]",0.01,0.0,0.11,0.43,0.18,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-33_sample-1/model.pdb,0.023501753448553795,26.115000000000002
104,salcis15,83,1,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-83_sample-1/model.cif,"[0.11, 0.11]","[[0.53, 0.11], [0.11, 0.79]]","[[0.76, 27.92], [22.15, 0.76]]","[0.53, 0.79]",0.01,0.0,0.11,0.4,0.17,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-83_sample-1/model.pdb,0.1822422082315601,25.035
105,salcis15,10,1,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-10_sample-1/model.cif,"[0.1, 0.1]","[[0.56, 0.1], [0.1, 0.79]]","[[0.76, 28.49], [27.58, 0.76]]","[0.56, 0.79]",0.01,0.0,0.1,0.42,0.17,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-10_sample-1/model.pdb,0.05003192492602865,28.034999999999997
106,salcis15,10,0,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-10_sample-0/model.cif,"[0.18, 0.18]","[[0.47, 0.18], [0.18, 0.79]]","[[0.76, 20.93], [20.01, 0.76]]","[0.47, 0.79]",0.02,0.0,0.18,0.4,0.23,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-10_sample-0/model.pdb,0.3268315076583154,20.47
107,salcis15,83,0,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-83_sample-0/model.cif,"[0.1, 0.1]","[[0.53, 0.1], [0.1, 0.79]]","[[0.76, 27.2], [27.94, 0.76]]","[0.53, 0.79]",0.01,0.0,0.1,0.4,0.17,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-83_sample-0/model.pdb,0.2222624746906299,27.57
108,salcis15,61,1,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-61_sample-1/model.cif,"[0.18, 0.18]","[[0.55, 0.18], [0.18, 0.7]]","[[0.76, 20.96], [20.85, 0.76]]","[0.55, 0.7]",0.01,0.0,0.18,0.43,0.24,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-61_sample-1/model.pdb,0.06721947515509938,20.905
109,salcis15,61,0,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-61_sample-0/model.cif,"[0.11, 0.11]","[[0.6, 0.11], [0.11, 0.7]]","[[0.76, 24.69], [24.17, 0.76]]","[0.6, 0.7]",0.01,0.0,0.11,0.45,0.18,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-61_sample-0/model.pdb,0.07622245674638455,24.43
110,salcis15,33,4,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-33_sample-4/model.cif,"[0.12, 0.12]","[[0.56, 0.12], [0.12, 0.8]]","[[0.76, 26.66], [23.29, 0.76]]","[0.56, 0.8]",0.01,0.0,0.12,0.42,0.18,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-33_sample-4/model.pdb,0.21126247327847708,24.975
111,salcis15,33,3,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-33_sample-3/model.cif,"[0.1, 0.1]","[[0.58, 0.1], [0.1, 0.79]]","[[0.76, 28.66], [27.41, 0.76]]","[0.58, 0.79]",0.01,0.0,0.1,0.43,0.17,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-33_sample-3/model.pdb,0.06274340877847202,28.035
112,salcis15,44,4,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-44_sample-4/model.cif,"[0.12, 0.12]","[[0.56, 0.12], [0.12, 0.8]]","[[0.76, 26.95], [21.65, 0.76]]","[0.56, 0.8]",0.01,0.0,0.12,0.42,0.18,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-44_sample-4/model.pdb,0.09865799232446525,24.299999999999997
113,salcis15,44,3,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-44_sample-3/model.cif,"[0.12, 0.12]","[[0.56, 0.12], [0.12, 0.8]]","[[0.76, 27.95], [23.28, 0.76]]","[0.56, 0.8]",0.01,0.0,0.12,0.42,0.18,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-44_sample-3/model.pdb,0.17704015829716252,25.615000000000002
114,salcis15,33,2,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-33_sample-2/model.cif,"[0.11, 0.11]","[[0.56, 0.11], [0.11, 0.79]]","[[0.76, 27.96], [24.08, 0.76]]","[0.56, 0.79]",0.01,0.0,0.11,0.42,0.18,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-33_sample-2/model.pdb,0.06317884743110082,26.02
115,salcis15,44,2,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-44_sample-2/model.cif,"[0.13, 0.13]","[[0.56, 0.13], [0.13, 0.8]]","[[0.76, 26.66], [22.5, 0.76]]","[0.56, 0.8]",0.01,0.0,0.13,0.42,0.19,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-44_sample-2/model.pdb,0.2639449906288983,24.58
116,salcis15,10,2,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-10_sample-2/model.cif,"[0.1, 0.1]","[[0.54, 0.1], [0.1, 0.78]]","[[0.76, 27.88], [26.3, 0.76]]","[0.54, 0.78]",0.01,0.0,0.1,0.41,0.17,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-10_sample-2/model.pdb,0.20704099902432624,27.09
117,salcis15,83,2,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-83_sample-2/model.cif,"[0.12, 0.12]","[[0.53, 0.12], [0.12, 0.79]]","[[0.76, 25.83], [22.91, 0.76]]","[0.53, 0.79]",0.01,0.0,0.12,0.4,0.18,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-83_sample-2/model.pdb,0.10244543726324683,24.369999999999997
118,salcis15,83,3,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-83_sample-3/model.cif,"[0.12, 0.12]","[[0.54, 0.12], [0.12, 0.79]]","[[0.76, 26.86], [23.55, 0.76]]","[0.54, 0.79]",0.01,0.0,0.12,0.41,0.18,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-83_sample-3/model.pdb,0.24094170787506528,25.205
119,salcis15,10,4,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-10_sample-4/model.cif,"[0.1, 0.1]","[[0.56, 0.1], [0.1, 0.78]]","[[0.76, 28.67], [28.4, 0.76]]","[0.56, 0.78]",0.01,0.0,0.1,0.42,0.17,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-10_sample-4/model.pdb,0.1114972870458531,28.535
120,salcis15,83,4,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-83_sample-4/model.cif,"[0.12, 0.12]","[[0.52, 0.12], [0.12, 0.79]]","[[0.76, 27.19], [22.24, 0.76]]","[0.52, 0.79]",0.01,0.0,0.12,0.39,0.18,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-83_sample-4/model.pdb,0.1477472372568171,24.715
121,salcis15,10,3,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-10_sample-3/model.cif,"[0.1, 0.1]","[[0.56, 0.1], [0.1, 0.79]]","[[0.76, 28.98], [28.07, 0.76]]","[0.56, 0.79]",0.01,0.0,0.1,0.42,0.17,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-10_sample-3/model.pdb,0.2620568626891374,28.525
122,salcis15,61,2,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-61_sample-2/model.cif,"[0.1, 0.1]","[[0.56, 0.1], [0.1, 0.71]]","[[0.76, 29.04], [27.49, 0.76]]","[0.56, 0.71]",0.01,0.0,0.1,0.42,0.17,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-61_sample-2/model.pdb,0.2115561257349698,28.265
123,salcis15,61,3,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-61_sample-3/model.cif,"[0.21, 0.21]","[[0.57, 0.21], [0.21, 0.7]]","[[0.76, 18.94], [19.34, 0.76]]","[0.57, 0.7]",0.01,0.0,0.21,0.45,0.27,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-61_sample-3/model.pdb,0.1053937841381678,19.14
124,salcis15,61,4,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-61_sample-4/model.cif,"[0.18, 0.18]","[[0.59, 0.18], [0.18, 0.7]]","[[0.76, 20.73], [20.94, 0.76]]","[0.59, 0.7]",0.01,0.0,0.18,0.45,0.24,./SalCIS15/output/SalCIS15_SalCIS16B/salcis15/seed-61_sample-4/model.pdb,0.10585111734247551,20.835
125,salcis15,44,0,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-44_sample-0/model.cif,"[0.09, 0.09]","[[0.58, 0.09], [0.09, 0.58]]","[[0.76, 26.05], [27.25, 0.76]]","[0.58, 0.58]",0.05,0.0,0.09,0.48,0.19,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-44_sample-0/model.pdb,0.027149788746246052,26.65
126,salcis15,33,0,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-33_sample-0/model.cif,"[0.09, 0.09]","[[0.58, 0.09], [0.09, 0.56]]","[[0.76, 25.44], [26.65, 0.76]]","[0.58, 0.56]",0.05,0.0,0.09,0.48,0.19,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-33_sample-0/model.pdb,0.03316936273523033,26.045
127,salcis15,44,1,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-44_sample-1/model.cif,"[0.1, 0.1]","[[0.57, 0.1], [0.1, 0.59]]","[[0.76, 25.65], [26.72, 0.76]]","[0.57, 0.59]",0.05,0.0,0.1,0.47,0.2,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-44_sample-1/model.pdb,0.02162154975389961,26.185
128,salcis15,33,1,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-33_sample-1/model.cif,"[0.08, 0.08]","[[0.58, 0.08], [0.08, 0.56]]","[[0.76, 29.74], [28.84, 0.76]]","[0.58, 0.56]",0.05,0.0,0.08,0.47,0.18,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-33_sample-1/model.pdb,0.033802265580137374,29.29
129,salcis15,83,1,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-83_sample-1/model.cif,"[0.08, 0.08]","[[0.57, 0.08], [0.08, 0.56]]","[[0.76, 28.48], [28.71, 0.76]]","[0.57, 0.56]",0.05,0.0,0.08,0.47,0.19,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-83_sample-1/model.pdb,0.10116477425918005,28.595
130,salcis15,10,1,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-10_sample-1/model.cif,"[0.09, 0.09]","[[0.58, 0.09], [0.09, 0.58]]","[[0.76, 26.35], [26.71, 0.76]]","[0.58, 0.58]",0.05,0.0,0.09,0.48,0.19,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-10_sample-1/model.pdb,0.024570942389644322,26.53
131,salcis15,10,0,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-10_sample-0/model.cif,"[0.1, 0.1]","[[0.57, 0.1], [0.1, 0.58]]","[[0.76, 25.5], [26.44, 0.76]]","[0.57, 0.58]",0.05,0.0,0.1,0.47,0.2,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-10_sample-0/model.pdb,0.037630466861694,25.97
132,salcis15,83,0,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-83_sample-0/model.cif,"[0.08, 0.08]","[[0.57, 0.08], [0.08, 0.55]]","[[0.76, 28.63], [27.67, 0.76]]","[0.57, 0.55]",0.04,0.0,0.08,0.47,0.18,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-83_sample-0/model.pdb,0.07897788055524187,28.15
133,salcis15,61,1,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-61_sample-1/model.cif,"[0.1, 0.1]","[[0.57, 0.1], [0.1, 0.59]]","[[0.76, 25.5], [26.49, 0.76]]","[0.57, 0.59]",0.05,0.0,0.1,0.47,0.2,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-61_sample-1/model.pdb,0.018994918803831758,25.994999999999997
134,salcis15,61,0,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-61_sample-0/model.cif,"[0.12, 0.12]","[[0.57, 0.12], [0.12, 0.6]]","[[0.76, 22.91], [24.88, 0.76]]","[0.57, 0.6]",0.05,0.0,0.12,0.47,0.22,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-61_sample-0/model.pdb,0.15569635222970385,23.895
135,salcis15,33,4,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-33_sample-4/model.cif,"[0.1, 0.1]","[[0.57, 0.1], [0.1, 0.57]]","[[0.76, 25.64], [25.92, 0.76]]","[0.57, 0.57]",0.05,0.0,0.1,0.47,0.2,./SalCIS15/output/SalCIS15_SalCIS5/salcis15/seed-33_sample-4/model.pdb,0.039146814560803475,25.78
